Timestamp,Voltage,Current,Power,Energy
2026-01-01 16:46:00,224.48,1.74,390.84,442.7435
2026-01-01 16:47:00,223.18,2.11,470.66,443.2142
2026-01-01 16:48:00,225.25,2.24,504.06,443.7183
2026-01-01 16:49:00,217.32,1.13,244.83,443.9631
2026-01-01 16:50:00,226.59,1.73,392.14,444.3552
2026-01-01 16:51:00,220.99,1.87,413.81,444.769
2026-01-01 16:52:00,230.38,2.13,490.26,445.2593
2026-01-01 16:53:00,216.55,2.6,562.32,445.8216
2026-01-01 16:54:00,228.68,1.61,369.12,446.1907
2026-01-01 16:55:00,220.99,1.75,386.96,446.5777
2026-01-01 16:56:00,216.74,1.74,377.94,446.9556
2026-01-01 16:57:00,217.58,1.6,347.96,447.3036
2026-01-01 16:58:00,218.4,1.83,398.88,447.7025
2026-01-01 16:59:00,222.12,2.39,529.85,448.2323
2026-01-01 17:00:00,222.61,1.47,327.93,448.5602
2026-01-01 17:01:00,217.13,2.21,480.71,449.041
2026-01-01 17:02:00,219.88,1.15,252.65,449.2936
2026-01-01 17:03:00,230.71,1.72,396.67,449.6903
2026-01-01 17:04:00,228.64,1.84,419.61,450.1099
2026-01-01 17:05:00,222.18,2.84,630.42,450.7403
2026-01-01 17:06:00,220.19,1.86,410.13,451.1504
2026-01-01 17:07:00,220.6,0.9,198.4,451.3488
2026-01-01 17:08:00,223.07,1.0,223.19,451.572
2026-01-01 17:09:00,214.89,2.02,433.43,452.0055
2026-01-01 17:10:00,218.71,2.31,504.55,452.51
2026-01-01 17:11:00,211.66,2.19,463.05,452.9731
2026-01-01 17:12:00,222.0,2.08,462.59,453.4356
2026-01-01 17:13:00,223.24,2.58,576.2,454.0118
2026-01-01 17:14:00,217.58,1.73,376.46,454.3883
2026-01-01 17:15:00,227.87,2.45,557.7,454.946
2026-01-01 17:16:00,213.87,1.18,253.22,455.1992
2026-01-01 17:17:00,212.68,1.55,329.12,455.5284
2026-01-01 17:18:00,221.12,1.1,242.46,455.7708
2026-01-01 17:19:00,225.24,1.86,419.52,456.1903
2026-01-01 17:20:00,228.42,1.98,451.56,456.6419
2026-01-01 17:21:00,217.71,2.06,447.83,457.0897
2026-01-01 17:22:00,225.39,2.03,457.76,457.5475
2026-01-01 17:23:00,219.81,1.54,337.67,457.8852
2026-01-01 17:24:00,219.14,1.9,417.43,458.3026
2026-01-01 17:25:00,224.42,1.25,280.81,458.5834
2026-01-01 17:26:00,223.26,2.68,598.7,459.1821
2026-01-01 17:27:00,212.12,1.85,392.03,459.5741
2026-01-01 17:28:00,227.38,1.76,399.18,459.9733
2026-01-01 17:29:00,226.9,2.79,634.07,460.6074
2026-01-01 17:30:00,216.87,1.38,299.04,460.9064
2026-01-01 17:31:00,221.98,1.44,319.03,461.2254
2026-01-01 17:32:00,222.47,1.45,323.0,461.5485
2026-01-01 17:33:00,221.3,1.97,435.1,461.9835
2026-01-01 17:34:00,217.25,2.22,481.38,462.4649
2026-01-01 17:35:00,216.64,2.37,513.41,462.9783
2026-01-01 17:36:00,219.87,3.29,722.5,463.7008
2026-01-01 17:37:00,225.86,0.88,197.69,463.8985
2026-01-01 17:38:00,222.72,2.3,513.22,464.4118
2026-01-01 17:39:00,218.15,1.72,375.53,464.7873
2026-01-01 17:40:00,223.86,1.71,382.08,465.1694
2026-01-01 17:41:00,205.76,1.69,347.75,465.5171
2026-01-01 17:42:00,225.74,1.55,348.91,465.866
2026-01-01 17:43:00,211.3,2.84,600.57,466.4666
2026-01-01 17:44:00,218.19,2.42,528.27,466.9949
2026-01-01 17:45:00,214.4,2.01,431.29,467.4262
2026-01-01 17:46:00,213.53,2.68,571.29,467.9974
2026-01-01 17:47:00,225.8,1.24,280.84,468.2783
2026-01-01 17:48:00,217.66,1.33,290.5,468.5688
2026-01-01 17:49:00,221.73,0.91,202.0,468.7708
2026-01-01 17:50:00,219.77,1.65,362.68,469.1335
2026-01-01 17:51:00,222.39,2.08,462.75,469.5962
2026-01-01 17:52:00,220.38,2.05,452.1,470.0483
2026-01-01 17:53:00,213.59,2.07,443.12,470.4914
2026-01-01 17:54:00,224.98,1.29,291.23,470.7827
2026-01-01 17:55:00,217.53,2.4,522.42,471.3051
2026-01-01 17:56:00,212.22,2.12,449.86,471.755
2026-01-01 17:57:00,217.86,2.37,515.57,472.2705
2026-01-01 17:58:00,227.5,1.05,239.7,472.5102
2026-01-01 17:59:00,224.25,2.16,483.43,472.9937
2026-01-01 18:00:00,218.26,1.41,306.89,473.3005
2026-01-01 18:01:00,218.25,1.8,393.15,473.6937
2026-01-01 18:02:00,218.39,2.27,495.13,474.1888
2026-01-01 18:03:00,230.38,2.05,471.26,474.6601
2026-01-01 18:04:00,221.91,1.57,349.34,475.0094
2026-01-01 18:05:00,222.15,2.0,445.0,475.4544
2026-01-01 18:06:00,225.15,1.23,277.89,475.7323
2026-01-01 18:07:00,221.19,2.58,569.6,476.3019
2026-01-01 18:08:00,218.7,1.9,414.96,476.7169
2026-01-01 18:09:00,219.02,2.56,560.53,477.2774
2026-01-01 18:10:00,219.64,1.74,381.46,477.6589
2026-01-01 18:11:00,219.81,1.74,382.08,478.041
2026-01-01 18:12:00,223.64,1.62,361.83,478.4028
2026-01-01 18:13:00,220.26,2.44,537.01,478.9398
2026-01-01 18:14:00,223.66,1.65,367.99,479.3078
2026-01-01 18:15:00,219.6,2.32,509.97,479.8177
2026-01-01 18:16:00,220.39,1.81,398.64,480.2164
2026-01-01 18:17:00,210.01,1.01,212.53,480.4289
2026-01-01 18:18:00,224.58,1.71,385.12,480.814
2026-01-01 18:19:00,221.73,1.41,312.74,481.1268
2026-01-01 18:20:00,224.99,2.02,453.79,481.5806
2026-01-01 18:21:00,205.52,1.4,288.71,481.8693
2026-01-01 18:22:00,230.44,2.46,567.58,482.4369
2026-01-01 18:23:00,219.3,1.95,428.62,482.8655
2026-01-01 18:24:00,225.54,1.91,431.05,483.2965
2026-01-01 18:25:00,214.8,2.33,500.04,483.7966
2026-01-01 18:26:00,223.06,2.48,553.63,484.3502
2026-01-01 18:27:00,214.73,1.99,427.31,484.7775
2026-01-01 18:28:00,216.88,1.61,350.13,485.1277
2026-01-01 18:29:00,229.57,1.11,255.52,485.3832
2026-01-01 18:30:00,219.05,1.66,362.95,485.7461
2026-01-01 18:31:00,221.09,1.69,373.95,486.1201
2026-01-01 18:32:00,224.35,2.05,460.71,486.5808
2026-01-01 18:33:00,222.48,1.83,406.56,486.9873
2026-01-01 18:34:00,220.75,2.34,517.44,487.5048
2026-01-01 18:35:00,221.82,1.69,375.66,487.8804
2026-01-01 18:36:00,232.02,1.97,457.42,488.3379
2026-01-01 18:37:00,219.71,2.59,569.49,488.9074
2026-01-01 18:38:00,221.01,2.17,479.78,489.3871
2026-01-01 18:39:00,225.25,1.97,443.74,489.8309
2026-01-01 18:40:00,225.53,1.7,383.18,490.2141
2026-01-01 18:41:00,225.94,1.68,380.34,490.5944
2026-01-01 18:42:00,223.19,1.57,351.46,490.9459
2026-01-01 18:43:00,214.28,1.73,370.61,491.3165
2026-01-01 18:44:00,228.17,2.38,542.54,491.859
2026-01-01 18:45:00,214.27,1.89,404.76,492.2638
2026-01-01 18:46:00,221.51,1.33,293.53,492.5573
2026-01-01 18:47:00,216.23,2.88,623.62,493.1809
2026-01-01 18:48:00,219.68,2.16,474.5,493.6554
2026-01-01 18:49:00,221.64,1.3,287.37,493.9428
2026-01-01 18:50:00,221.61,1.78,394.26,494.337
2026-01-01 18:51:00,222.11,2.06,456.53,494.7936
2026-01-01 18:52:00,228.07,2.85,650.52,495.4441
2026-01-01 18:53:00,222.27,1.45,321.39,495.7655
2026-01-01 18:54:00,218.78,2.49,544.33,496.3098
2026-01-01 18:55:00,224.82,2.7,606.96,496.9168
2026-01-01 18:56:00,225.95,1.69,380.87,497.2976
2026-01-01 18:57:00,213.86,1.86,398.05,497.6957
2026-01-01 18:58:00,222.99,1.48,330.43,498.0261
2026-01-01 18:59:00,223.51,1.9,424.27,498.4504
2026-01-01 19:00:00,218.51,1.98,433.03,498.8834
2026-01-01 19:01:00,226.88,2.33,528.59,499.412
2026-01-01 19:02:00,219.25,2.55,558.01,499.97
2026-01-01 19:03:00,220.63,1.63,358.73,500.3288
2026-01-01 19:04:00,219.13,1.02,222.71,500.5515
2026-01-01 19:05:00,220.08,1.99,437.82,500.9893
2026-01-01 19:06:00,214.52,2.15,460.52,501.4498
2026-01-01 19:07:00,212.8,2.12,452.14,501.9019
2026-01-01 19:08:00,227.97,1.84,418.71,502.3207
2026-01-01 19:09:00,215.77,2.06,444.99,502.7656
2026-01-01 19:10:00,215.04,2.76,593.03,503.3587
2026-01-01 19:11:00,209.23,2.19,458.4,503.8171
2026-01-01 19:12:00,216.81,1.81,393.14,504.2102
2026-01-01 19:13:00,213.38,1.75,373.4,504.5836
2026-01-01 19:14:00,228.21,1.92,437.04,505.0207
2026-01-01 19:15:00,225.05,2.82,634.27,505.6549
2026-01-01 19:16:00,216.56,1.91,413.27,506.0682
2026-01-01 19:17:00,231.26,1.99,460.24,506.5284
2026-01-01 19:18:00,224.91,1.76,395.58,506.924
2026-01-01 19:19:00,218.38,2.55,556.75,507.4808
2026-01-01 19:20:00,207.5,2.98,618.34,508.0991
2026-01-01 19:21:00,231.45,2.23,515.06,508.6142
2026-01-01 19:22:00,213.05,2.04,434.92,509.0491
2026-01-01 19:23:00,211.77,2.02,427.44,509.4765
2026-01-01 19:24:00,225.11,0.81,181.86,509.6584
2026-01-01 19:25:00,232.2,2.37,550.91,510.2093
2026-01-01 19:26:00,226.92,2.07,469.07,510.6783
2026-01-01 19:27:00,222.82,2.21,493.36,511.1717
2026-01-01 19:28:00,222.97,1.64,366.63,511.5383
2026-01-01 19:29:00,224.27,1.81,405.42,511.9438
2026-01-01 19:30:00,223.79,1.79,401.6,512.3454
2026-01-01 19:31:00,221.41,2.51,555.91,512.9013
2026-01-01 19:32:00,220.52,1.81,399.28,513.3005
2026-01-01 19:33:00,219.69,3.04,668.14,513.9687
2026-01-01 19:34:00,216.23,2.22,479.04,514.4477
2026-01-01 19:35:00,218.6,1.36,297.76,514.7455
2026-01-01 19:36:00,211.54,1.94,409.47,515.155
2026-01-01 19:37:00,219.51,1.67,367.49,515.5225
2026-01-01 19:38:00,215.06,0.9,194.16,515.7166
2026-01-01 19:39:00,214.48,2.8,600.49,516.3171
2026-01-01 19:40:00,220.9,2.35,519.46,516.8366
2026-01-01 19:41:00,226.96,2.27,514.43,517.351
2026-01-01 19:42:00,224.59,2.08,467.76,517.8188
2026-01-01 19:43:00,212.15,1.31,277.7,518.0965
2026-01-01 19:44:00,215.05,1.76,378.1,518.4746
2026-01-01 19:45:00,224.7,2.42,543.98,519.0185
2026-01-01 19:46:00,215.09,1.47,317.12,519.3357
2026-01-01 19:47:00,218.88,0.73,160.68,519.4963
2026-01-01 19:48:00,222.75,1.89,420.21,519.9166
2026-01-01 19:49:00,215.16,1.93,415.07,520.3316
2026-01-01 19:50:00,220.53,2.07,456.0,520.7876
2026-01-01 19:51:00,213.33,2.36,504.37,521.292
2026-01-01 19:52:00,216.99,2.32,503.16,521.7952
2026-01-01 19:53:00,221.6,2.13,471.87,522.267
2026-01-01 19:54:00,212.04,2.6,550.82,522.8178
2026-01-01 19:55:00,222.2,1.24,275.65,523.0935
2026-01-01 19:56:00,219.9,2.25,495.28,523.5888
2026-01-01 19:57:00,222.76,2.31,515.31,524.1041
2026-01-01 19:58:00,221.12,1.38,305.19,524.4093
2026-01-01 19:59:00,226.82,1.25,283.2,524.6925
2026-01-01 20:00:00,220.63,1.63,358.97,525.0514
2026-01-01 20:01:00,217.85,1.67,363.65,525.4151
2026-01-01 20:02:00,220.61,2.38,524.33,525.9394
2026-01-01 20:03:00,222.72,1.69,377.0,526.3164
2026-01-01 20:04:00,220.24,1.57,346.19,526.6626
2026-01-01 20:05:00,220.2,1.69,373.06,527.0357
2026-01-01 20:06:00,216.49,2.56,554.07,527.5897
2026-01-01 20:07:00,216.69,2.01,434.78,528.0245
2026-01-01 20:08:00,212.99,1.91,406.88,528.4314
2026-01-01 20:09:00,228.75,1.94,444.91,528.8763
2026-01-01 20:10:00,213.78,2.65,565.67,529.442
2026-01-01 20:11:00,216.54,1.63,351.96,529.7939
2026-01-01 20:12:00,216.41,2.66,575.16,530.3691
2026-01-01 20:13:00,224.47,2.11,472.57,530.8417
2026-01-01 20:14:00,218.53,1.92,419.52,531.2612
2026-01-01 20:15:00,226.24,3.25,735.38,531.9966
2026-01-01 20:16:00,216.63,1.47,318.92,532.3155
2026-01-01 20:17:00,221.39,1.82,403.64,532.7191
2026-01-01 20:18:00,215.82,1.38,298.65,533.0178
2026-01-01 20:19:00,230.73,2.48,571.33,533.5891
2026-01-01 20:20:00,214.06,2.84,608.92,534.198
2026-01-01 20:21:00,221.55,2.83,628.08,534.8261
2026-01-01 20:22:00,223.17,2.61,582.91,535.409
2026-01-01 20:23:00,222.07,1.9,422.2,535.8312
2026-01-01 20:24:00,219.07,1.82,398.14,536.2294
2026-01-01 20:25:00,219.35,1.16,255.42,536.4848
2026-01-01 20:26:00,220.22,3.02,664.61,537.1494
2026-01-01 20:27:00,219.26,2.23,489.95,537.6393
2026-01-01 20:28:00,224.82,1.75,394.34,538.0337
2026-01-01 20:29:00,231.05,2.66,615.53,538.6492
2026-01-01 20:30:00,217.21,1.51,328.78,538.978
2026-01-01 20:31:00,213.15,2.2,469.64,539.4476
2026-01-01 20:32:00,219.56,1.91,420.17,539.8678
2026-01-01 20:33:00,232.9,2.32,540.17,540.408
2026-01-01 20:34:00,215.98,1.97,425.1,540.8331
2026-01-01 20:35:00,228.2,1.27,290.84,541.1239
2026-01-01 20:36:00,228.39,2.04,465.41,541.5893
2026-01-01 20:37:00,217.23,2.52,548.39,542.1377
2026-01-01 20:38:00,222.84,1.99,442.43,542.5801
2026-01-01 20:39:00,228.14,2.39,544.7,543.1248
2026-01-01 20:40:00,218.1,1.48,322.19,543.447
2026-01-01 20:41:00,218.98,1.99,435.09,543.8821
2026-01-01 20:42:00,217.09,1.69,366.4,544.2485
2026-01-01 20:43:00,214.93,2.37,510.13,544.7586
2026-01-01 20:44:00,216.75,2.02,436.92,545.1955
2026-01-01 20:45:00,213.88,2.35,501.56,545.6971
2026-01-01 20:46:00,220.17,2.54,560.08,546.2572
2026-01-01 20:47:00,216.15,2.35,507.05,546.7642
2026-01-01 20:48:00,221.17,2.14,472.54,547.2368
2026-01-01 20:49:00,212.22,1.5,318.52,547.5553
2026-01-01 20:50:00,221.65,2.0,443.0,547.9983
2026-01-01 20:51:00,224.17,1.73,388.58,548.3869
2026-01-01 20:52:00,210.03,1.83,383.93,548.7708
2026-01-01 20:53:00,221.87,1.81,402.19,549.173
2026-01-01 20:54:00,226.14,1.51,341.48,549.5145
2026-01-01 20:55:00,213.95,1.02,218.52,549.733
2026-01-01 20:56:00,228.36,1.67,380.44,550.1134
2026-01-01 20:57:00,222.1,2.1,465.66,550.5791
2026-01-01 20:58:00,216.47,1.33,287.03,550.8661
2026-01-01 20:59:00,219.72,2.01,441.17,551.3073
2026-01-01 21:00:00,222.79,2.95,657.27,551.9646
2026-01-01 21:01:00,220.38,2.51,553.49,552.518
2026-01-01 21:02:00,222.69,2.82,628.39,553.1464
2026-01-01 21:03:00,215.4,2.2,472.92,553.6194
2026-01-01 21:04:00,220.85,2.58,570.61,554.19
2026-01-01 21:05:00,212.93,1.64,348.79,554.5387
2026-01-01 21:06:00,219.44,1.68,368.19,554.9069
2026-01-01 21:07:00,215.48,0.63,135.85,555.0428
2026-01-01 21:08:00,216.32,2.59,560.94,555.6037
2026-01-01 21:09:00,226.18,2.77,626.56,556.2303
2026-01-01 21:10:00,225.46,1.72,388.55,556.6188
2026-01-01 21:11:00,223.05,1.87,417.77,557.0366
2026-01-01 21:12:00,214.54,1.62,348.21,557.3848
2026-01-01 21:13:00,218.42,2.19,478.63,557.8634
2026-01-01 21:14:00,226.07,2.56,579.29,558.4427
2026-01-01 21:15:00,220.71,1.13,249.09,558.6918
2026-01-01 21:16:00,231.6,2.2,510.61,559.2024
2026-01-01 21:17:00,221.97,1.86,413.23,559.6157
2026-01-01 21:18:00,220.96,2.06,454.45,560.0701
2026-01-01 21:19:00,218.45,2.23,487.04,560.5571
2026-01-01 21:20:00,220.67,1.91,420.57,560.9777
2026-01-01 21:21:00,219.24,1.95,427.12,561.4048
2026-01-01 21:22:00,223.54,1.89,423.18,561.828
2026-01-01 21:23:00,224.78,2.49,558.62,562.3866
2026-01-01 21:24:00,216.07,2.21,477.38,562.864
2026-01-01 21:25:00,213.34,2.11,450.22,563.3142
2026-01-01 21:26:00,210.82,1.36,287.67,563.6019
2026-01-01 21:27:00,222.54,1.81,402.96,564.0049
2026-01-01 21:28:00,214.48,2.45,525.34,564.5302
2026-01-01 21:29:00,209.24,2.02,422.41,564.9526
2026-01-01 21:30:00,221.94,2.33,517.07,565.4697
2026-01-01 21:31:00,232.46,2.88,670.26,566.1399
2026-01-01 21:32:00,219.97,2.52,554.17,566.6941
2026-01-01 21:33:00,224.19,2.05,458.83,567.1529
2026-01-01 21:34:00,220.41,1.74,384.5,567.5374
2026-01-01 21:35:00,219.51,0.72,158.75,567.6962
2026-01-01 21:36:00,224.6,1.92,430.28,568.1265
2026-01-01 21:37:00,218.55,1.84,401.47,568.528
2026-01-01 21:38:00,221.34,2.2,485.88,569.0138
2026-01-01 21:39:00,221.61,1.92,426.16,569.44
2026-01-01 21:40:00,216.66,1.84,398.61,569.8386
2026-01-01 21:41:00,224.96,1.11,249.77,570.0884
2026-01-01 21:42:00,219.13,1.53,335.27,570.4236
2026-01-01 21:43:00,216.22,2.24,483.97,570.9076
2026-01-01 21:44:00,222.68,2.86,636.42,571.544
2026-01-01 21:45:00,215.51,1.95,420.51,571.9645
2026-01-01 21:46:00,220.14,2.16,476.36,572.4409
2026-01-01 21:47:00,219.95,2.48,544.66,572.9856
2026-01-01 21:48:00,225.43,1.59,359.46,573.345
2026-01-01 21:49:00,222.37,2.18,485.53,573.8306
2026-01-01 21:50:00,219.87,1.63,358.34,574.1889
2026-01-01 21:51:00,224.09,2.43,545.08,574.734
2026-01-01 21:52:00,226.95,2.08,471.08,575.2051
2026-01-01 21:53:00,222.79,2.15,478.82,575.6839
2026-01-01 21:54:00,220.05,1.61,354.0,576.0379
2026-01-01 21:55:00,213.44,2.35,502.34,576.5402
2026-01-01 21:56:00,214.67,3.04,653.12,577.1933
2026-01-01 21:57:00,218.47,1.5,326.85,577.5202
2026-01-01 21:58:00,216.95,1.83,397.05,577.9172
2026-01-01 21:59:00,219.07,2.12,463.5,578.3807
2026-01-01 22:00:00,220.28,2.39,527.18,578.9079
2026-01-01 22:01:00,222.65,1.72,383.01,579.2909
2026-01-01 22:02:00,219.65,0.58,128.16,579.4191
2026-01-01 22:03:00,222.43,2.68,596.03,580.0151
2026-01-01 22:04:00,220.32,2.38,524.42,580.5395
2026-01-01 22:05:00,210.12,1.13,237.13,580.7767
2026-01-01 22:06:00,215.3,1.7,365.2,581.1419
2026-01-01 22:07:00,219.28,2.78,610.49,581.7523
2026-01-01 22:08:00,213.95,2.72,582.78,582.3351
2026-01-01 22:09:00,223.0,2.47,550.66,582.8858
2026-01-01 22:10:00,227.65,1.91,435.26,583.321
2026-01-01 22:11:00,226.09,2.04,461.57,583.7826
2026-01-01 22:12:00,218.93,1.93,423.53,584.2062
2026-01-01 22:13:00,227.45,2.56,583.22,584.7894
2026-01-01 22:14:00,220.74,1.56,344.82,585.1342
2026-01-01 22:15:00,218.31,1.6,348.67,585.4829
2026-01-01 22:16:00,216.93,2.51,543.45,586.0263
2026-01-01 22:17:00,218.49,1.98,432.13,586.4584
2026-01-01 22:18:00,218.06,2.69,586.41,587.0448
2026-01-01 22:19:00,220.85,1.66,367.55,587.4124
2026-01-01 22:20:00,220.8,1.97,435.56,587.848
2026-01-01 22:21:00,220.02,1.54,338.56,588.1865
2026-01-01 22:22:00,222.18,2.0,445.19,588.6317
2026-01-01 22:23:00,225.95,1.26,284.87,588.9166
2026-01-01 22:24:00,224.75,1.76,394.7,589.3113
2026-01-01 22:25:00,212.58,1.28,272.49,589.5838
2026-01-01 22:26:00,207.23,2.35,486.36,590.0701
2026-01-01 22:27:00,224.67,2.36,529.84,590.6
2026-01-01 22:28:00,213.17,1.13,241.91,590.8419
2026-01-01 22:29:00,218.88,2.67,583.73,591.4256
2026-01-01 22:30:00,214.15,3.25,695.71,592.1213
2026-01-01 22:31:00,210.99,2.02,426.83,592.5482
2026-01-01 22:32:00,222.71,1.68,374.02,592.9222
2026-01-01 22:33:00,223.8,3.41,763.63,593.6858
2026-01-01 22:34:00,217.12,1.34,291.05,593.9769
2026-01-01 22:35:00,207.04,2.01,416.17,594.393
2026-01-01 22:36:00,217.27,2.09,454.05,594.8471
2026-01-01 22:37:00,221.96,2.67,593.2,595.4403
2026-01-01 22:38:00,212.61,2.18,463.45,595.9037
2026-01-01 22:39:00,220.92,1.75,386.76,596.2905
2026-01-01 22:40:00,219.92,1.52,335.25,596.6257
2026-01-01 22:41:00,222.9,1.83,407.7,597.0334
2026-01-01 22:42:00,220.6,1.5,330.13,597.3636
2026-01-01 22:43:00,215.13,2.02,435.41,597.799
2026-01-01 22:44:00,225.98,1.72,388.22,598.1872
2026-01-01 22:45:00,219.21,1.25,274.66,598.4619
2026-01-01 22:46:00,219.86,2.63,577.71,599.0396
2026-01-01 22:47:00,215.33,1.75,377.08,599.4167
2026-01-01 22:48:00,217.78,1.37,297.48,599.7141
2026-01-01 22:49:00,215.58,1.92,413.02,600.1271
2026-01-01 22:50:00,219.14,2.03,445.76,600.5729
2026-01-01 22:51:00,228.56,1.13,257.53,600.8304
2026-01-01 22:52:00,213.14,2.17,461.62,601.2921
2026-01-01 22:53:00,211.93,1.48,312.9,601.605
2026-01-01 22:54:00,227.36,2.86,649.22,602.2542
2026-01-01 22:55:00,218.95,2.26,495.27,602.7495
2026-01-01 22:56:00,216.65,1.8,389.99,603.1394
2026-01-01 22:57:00,225.2,1.63,366.49,603.5059
2026-01-01 22:58:00,216.97,1.95,422.56,603.9285
2026-01-01 22:59:00,229.13,2.31,528.46,604.457
2026-01-01 23:00:00,223.39,1.99,443.93,604.9009
2026-01-01 23:01:00,217.56,1.89,411.5,605.3124
2026-01-01 23:02:00,230.79,2.03,468.31,605.7807
2026-01-01 23:03:00,216.97,1.7,368.43,606.1491
2026-01-01 23:04:00,223.71,1.83,409.03,606.5582
2026-01-01 23:05:00,221.5,0.96,212.0,606.7702
2026-01-01 23:06:00,226.51,2.49,563.3,607.3334
2026-01-01 23:07:00,227.81,2.15,489.65,607.8231
2026-01-01 23:08:00,220.16,1.61,355.18,608.1783
2026-01-01 23:09:00,216.23,2.95,637.75,608.816
2026-01-01 23:10:00,222.3,2.04,454.27,609.2703
2026-01-01 23:11:00,216.61,1.48,321.0,609.5913
2026-01-01 23:12:00,230.07,2.43,558.69,610.15
2026-01-01 23:13:00,220.68,2.2,485.29,610.6353
2026-01-01 23:14:00,218.17,2.2,479.39,611.1147
2026-01-01 23:15:00,220.92,1.79,394.82,611.5095
2026-01-01 23:16:00,213.26,2.23,474.57,611.984
2026-01-01 23:17:00,215.14,1.87,402.13,612.3862
2026-01-01 23:18:00,226.0,2.28,514.83,612.901
2026-01-01 23:19:00,216.72,1.05,227.02,613.128
2026-01-01 23:20:00,214.77,1.78,382.94,613.511
2026-01-01 23:21:00,222.68,2.86,637.11,614.1481
2026-01-01 23:22:00,225.93,1.62,365.21,614.5133
2026-01-01 23:23:00,223.59,1.7,379.68,614.893
2026-01-01 23:24:00,224.98,1.78,399.57,615.2925
2026-01-01 23:25:00,216.22,1.39,301.1,615.5936
2026-01-01 23:26:00,212.89,0.9,190.72,615.7843
2026-01-01 23:27:00,227.51,1.88,428.78,616.2131
2026-01-01 23:28:00,218.39,2.07,451.61,616.6647
2026-01-01 23:29:00,218.75,1.97,431.75,617.0965
2026-01-01 23:30:00,226.64,1.93,436.86,617.5334
2026-01-01 23:31:00,222.78,2.02,450.36,617.9837
2026-01-01 23:32:00,222.28,2.51,558.24,618.5419
2026-01-01 23:33:00,230.83,1.9,439.67,618.9816
2026-01-01 23:34:00,216.78,1.71,371.34,619.353
2026-01-01 23:35:00,224.64,1.86,417.7,619.7707
2026-01-01 23:36:00,220.29,2.29,504.38,620.275
2026-01-01 23:37:00,221.34,2.71,598.96,620.874
2026-01-01 23:38:00,227.64,1.69,383.79,621.2578
2026-01-01 23:39:00,222.54,2.05,456.09,621.7139
2026-01-01 23:40:00,222.69,2.17,483.06,622.1969
2026-01-01 23:41:00,225.36,1.5,338.88,622.5358
2026-01-01 23:42:00,218.18,2.01,438.58,622.9744
2026-01-01 23:43:00,215.8,1.27,273.46,623.2478
2026-01-01 23:44:00,214.78,1.12,239.58,623.4874
2026-01-01 23:45:00,210.17,2.18,458.88,623.9463
2026-01-01 23:46:00,230.28,1.81,416.36,624.3627
2026-01-01 23:47:00,214.48,2.1,450.66,624.8133
2026-01-01 23:48:00,218.89,1.99,435.83,625.2492
2026-01-01 23:49:00,218.62,1.51,330.5,625.5797
2026-01-01 23:50:00,221.54,1.98,438.06,626.0177
2026-01-01 23:51:00,224.08,1.38,310.0,626.3277
2026-01-01 23:52:00,224.3,2.7,604.6,626.9323
2026-01-01 23:53:00,217.08,1.32,286.99,627.2193
2026-01-01 23:54:00,219.16,1.9,416.87,627.6362
2026-01-01 23:55:00,221.41,1.48,327.44,627.9636
2026-01-01 23:56:00,218.76,2.29,499.9,628.4635
2026-01-01 23:57:00,228.04,1.83,418.28,628.8818
2026-01-01 23:58:00,222.45,1.74,387.22,629.269
2026-01-01 23:59:00,223.67,2.43,542.77,629.8118
2026-01-02 00:00:00,223.31,2.01,449.91,630.2617
2026-01-02 00:01:00,225.87,2.26,510.08,630.7718
2026-01-02 00:02:00,220.91,1.51,333.42,631.1052
2026-01-02 00:03:00,213.52,1.3,277.06,631.3823
2026-01-02 00:04:00,222.0,2.05,455.9,631.8382
2026-01-02 00:05:00,216.74,1.84,398.93,632.2371
2026-01-02 00:06:00,217.36,2.31,502.79,632.7399
2026-01-02 00:07:00,222.93,1.96,436.96,633.1769
2026-01-02 00:08:00,226.19,2.1,475.58,633.6524
2026-01-02 00:09:00,220.11,1.19,261.55,633.914
2026-01-02 00:10:00,221.54,2.94,652.27,634.5663
2026-01-02 00:11:00,228.51,1.92,438.26,635.0045
2026-01-02 00:12:00,221.2,2.35,519.56,635.5241
2026-01-02 00:13:00,233.01,1.58,368.61,635.8927
2026-01-02 00:14:00,222.83,2.15,479.97,636.3727
2026-01-02 00:15:00,211.2,1.35,284.81,636.6575
2026-01-02 00:16:00,223.77,2.23,498.11,637.1556
2026-01-02 00:17:00,221.91,1.82,404.32,637.5599
2026-01-02 00:18:00,226.45,2.01,456.2,638.0161
2026-01-02 00:19:00,223.37,2.35,524.68,638.5408
2026-01-02 00:20:00,219.31,1.38,303.46,638.8442
2026-01-02 00:21:00,213.88,1.66,354.56,639.1988
2026-01-02 00:22:00,218.95,2.23,487.98,639.6868
2026-01-02 00:23:00,215.75,3.05,657.84,640.3446
2026-01-02 00:24:00,217.1,1.93,419.21,640.7638
2026-01-02 00:25:00,222.94,2.3,511.78,641.2756
2026-01-02 00:26:00,228.35,1.95,444.49,641.7201
2026-01-02 00:27:00,221.97,2.97,659.51,642.3796
2026-01-02 00:28:00,214.02,1.13,241.07,642.6207
2026-01-02 00:29:00,222.22,2.05,454.96,643.0756
2026-01-02 00:30:00,225.98,1.19,268.29,643.3439
2026-01-02 00:31:00,216.95,0.75,162.0,643.5059
2026-01-02 00:32:00,219.33,2.15,471.28,643.9772
